År,Måned,Snitt kapasitetsutnyttelse
2021,9,100.51283257918551
2022,1,98.40204785181373
2022,3,92.29000646412409
2022,4,97.75384615384614
2023,1,98.08453922315307
2023,5,102.96267934312877
2023,6,93.36384824984279
2023,9,24.450477626948214
2023,10,24.49230769230769
