latitude,longitude
60.59385681152344,11.293502807617188
60.59390640258789,11.293392181396484
60.59428787231445,11.29641342163086
60.65318298339844,11.291505813598633
60.69605255126953,11.27606201171875
60.73493576049805,11.211669921875
60.80640411376953,11.109064102172852
60.82646560668945,11.089231491088867
60.86327362060547,10.955771446228027
60.92887496948242,10.660443305969238
60.96358108520508,10.614205360412598
60.9637451171875,10.614340782165527
60.96485900878906,10.610575675964355
60.96467208862305,10.611830711364746
60.96455001831055,10.612687110900879
60.96422576904297,10.613183975219727
60.957275390625,10.619404792785645
60.91203689575195,10.720072746276855
60.848121643066406,11.025659561157227
60.71057891845703,11.253525733947754
60.62571716308594,11.299718856811523
60.597023010253906,11.303522109985352
60.59703063964844,11.308263778686523
60.59703063964844,11.310543060302734
60.59559631347656,11.346606254577637
60.59526443481445,11.349530220031738
60.59678649902344,11.341886520385742
60.60094451904297,11.324301719665527
60.69068145751953,11.274288177490234
60.67768478393555,11.215922355651855
60.67713928222656,11.216646194458008
60.68115997314453,11.214971542358398
60.681541442871094,11.21514892578125
60.70254898071289,11.271679878234863
60.82788848876953,11.2777099609375
60.82612228393555,11.232003211975098
60.823543548583984,11.214644432067871
60.818992614746094,11.211434364318848
60.819313049316406,11.218317031860352
60.819400787353516,11.221441268920898
60.81985855102539,11.223742485046387
60.81983947753906,11.223760604858398
60.81996154785156,11.224153518676758
60.81900405883789,11.211389541625977
60.82057189941406,11.208388328552246
60.80686950683594,11.154866218566895
60.80078125,11.121113777160645
60.806453704833984,11.10891342163086
60.84199905395508,11.048154830932617
60.86249923706055,10.95819091796875
60.93013381958008,10.654824256896973
60.95777893066406,10.621081352233887
60.95711898803711,10.620566368103027
60.956974029541016,10.620041847229004
60.957332611083984,10.61721420288086
60.96415328979492,10.613557815551758
60.964500427246094,10.61351490020752
60.95751953125,10.61929702758789
60.95145034790039,10.633170127868652
60.883934020996094,10.911535263061523
60.765724182128906,11.180768013000488
60.632869720458984,11.30234146118164
60.62972640991211,11.29999828338623
60.5970458984375,11.303466796875
60.59823226928711,11.307153701782227
60.599918365478516,11.332799911499023
60.59526443481445,11.349928855895996
60.59553909301758,11.350052833557129
60.59521484375,11.349489212036133
60.5970458984375,11.341218948364258
60.62191390991211,11.299269676208496
60.6348876953125,11.298980712890625
60.66922378540039,11.28824234008789
60.71422576904297,11.247971534729004
60.77416229248047,11.15617847442627
60.85400390625,10.995210647583008
60.88253402709961,10.917726516723633
60.89053726196289,10.882963180541992
60.89942169189453,10.836126327514648
60.90934371948242,10.727395057678223
60.96442794799805,10.612959861755371
60.9642333984375,10.613144874572754
60.96358108520508,10.614455223083496
60.90962600708008,10.744301795959473
60.84290313720703,11.04120922088623
60.7052001953125,11.266542434692383
60.73604202270508,11.293501853942871
60.722068786621094,11.332283973693848
60.72493362426758,11.356447219848633
60.742088317871094,11.366697311401367
60.74251174926758,11.369543075561523
60.74248123168945,11.373759269714355
60.74370193481445,11.374703407287598
60.74706268310547,11.382214546203613
60.739845275878906,11.364933013916016
60.73856735229492,11.357810020446777
60.743595123291016,11.334481239318848
60.75914001464844,11.302425384521484
60.76610565185547,11.264872550964355
60.74476623535156,11.27942943572998
60.74455642700195,11.285172462463379
60.74451446533203,11.28515625
60.74454116821289,11.285138130187988
60.73628616333008,11.293656349182129
60.73628616333008,11.293658256530762
60.73572540283203,11.292712211608887
60.75890350341797,11.306317329406738
60.76249313354492,11.30859375
60.809425354003906,11.28691577911377
60.83961486816406,11.339468955993652
60.882869720458984,11.487435340881348
60.854347229003906,11.55569076538086
60.85441970825195,11.555540084838867
60.858497619628906,11.552926063537598
60.849422454833984,11.37334156036377
60.8006591796875,11.120294570922852
60.883480072021484,10.912943840026855
60.952415466308594,10.628771781921387
60.96406173706055,10.615252494812012
60.964054107666016,10.615256309509277
60.964454650878906,10.612737655639648
60.964012145996094,10.613460540771484
60.911930084228516,10.720173835754395
60.84762191772461,11.027718544006348
60.70988082885742,11.254724502563477
60.735782623291016,11.292704582214355
60.732688903808594,11.308658599853516
60.71915054321289,11.351336479187012
60.73088455200195,11.362056732177734
60.74095153808594,11.365510940551758
60.74227523803711,11.36827564239502
60.743709564208984,11.374700546264648
60.743709564208984,11.37470531463623
60.74390411376953,11.375036239624023
60.74710464477539,11.382137298583984
60.747013092041016,11.382550239562988
60.74679183959961,11.381999015808105
60.740177154541016,11.36532211303711
60.734619140625,11.361446380615234
60.71956253051758,11.350441932678223
60.72254180908203,11.329970359802246
60.72998046875,11.294413566589355
60.67628479003906,11.218031883239746
60.67695999145508,11.21722412109375
60.67689514160156,11.217403411865234
60.681087493896484,11.215069770812988
60.68126678466797,11.21528148651123
60.690528869628906,11.273290634155273
60.57258987426758,11.28532886505127
60.56647872924805,11.295027732849121
60.54915237426758,11.326918601989746
60.53196716308594,11.370367050170898
60.53101348876953,11.371488571166992
60.52708435058594,11.410935401916504
60.52637481689453,11.411800384521484
60.52497482299805,11.415340423583984
60.52128219604492,11.418615341186523
