latitude,longitude
61.272896,12.303011
61.274094,12.312011
61.269287,12.326627
61.264065,12.334571
61.2603,12.346024
61.26194,12.360282
61.265427,12.375489
61.26651,12.393792
61.26496,12.419383
61.265747,12.440824
61.269753,12.459915
61.270676,12.474411
61.266144,12.491647
61.258183,12.50494
61.254284,12.522563
61.25173,12.5390215
61.249683,12.557885
61.24618,12.577085
61.24037,12.595618
61.237556,12.618861
61.234043,12.636581
61.230587,12.659104
61.225998,12.695965
61.229427,12.705638
61.235096,12.716907
61.236027,12.735178
61.238068,12.754215
61.23616,12.7726755
61.239246,12.789253
61.248352,12.804354
61.254955,12.811423
61.259777,12.809188
61.268044,12.806622
61.281677,12.787715
61.289562,12.775325
61.29674,12.765817
61.304222,12.758066
61.311687,12.755161
61.319794,12.750286
61.32731,12.748512
61.335243,12.743911
61.343834,12.741176
61.352276,12.738542
61.36211,12.73261
61.369637,12.721893
61.37718,12.711357
61.380947,12.696531
61.3838,12.685035
61.384052,12.684651
61.387764,12.678478
61.391174,12.665725
61.396942,12.65075
61.4014,12.636048
61.40855,12.6227665
61.415943,12.615026
61.426018,12.612735
61.433582,12.60335
61.443333,12.593368
61.447086,12.580951
61.455643,12.575459
61.458626,12.563793
61.46368,12.556078
61.46663,12.553926
61.46756,12.548299
61.467846,12.541889
61.46784,12.535887
61.468517,12.529641
61.46963,12.524228
61.471443,12.518925
61.473286,12.515135
61.47383,12.514439
61.476883,12.511893
61.48053,12.511243
61.482956,12.50511
61.485096,12.500434
61.48932,12.498462
61.494267,12.497372
61.499237,12.49836
61.49884,12.504461
61.499386,12.512655
61.50144,12.516127
61.493057,12.523808
61.486732,12.534826
61.47831,12.539832
61.469707,12.55357
61.46299,12.556233
61.458427,12.5705185
61.449875,12.578081
61.426624,12.611154
61.41684,12.614671
61.408627,12.622494
61.404423,12.6310835
61.397556,12.646566
61.392345,12.662026
61.387474,12.678786
61.382305,12.682018
61.37897,12.6722355
61.37341,12.67494
61.367016,12.670717
61.360146,12.66547
61.33963,12.6521845
61.332825,12.643514
61.324997,12.6352
61.317215,12.626246
61.309364,12.6146555
61.303898,12.604751
61.297215,12.59042
61.29356,12.57477
61.287483,12.556215
61.27773,12.549903
61.267014,12.546744
61.25827,12.542725
61.25418,12.532885
61.25349,12.530937
61.25655,12.509371
61.265842,12.492352
61.27166,12.4713955
61.26677,12.44994
61.26496,12.424321
61.26602,12.399786
61.265484,12.375827
61.26073,12.356037
61.2624,12.337955
61.269554,12.325967
61.274445,12.309068
61.271328,12.298468
61.264935,12.307518
61.254517,12.300711
61.24552,12.288821
61.238815,12.269916
61.230946,12.252972
61.219963,12.241718
61.210808,12.225382
61.19991,12.214561
61.189907,12.199658
61.17968,12.185331
61.17269,12.165867
61.163776,12.148928
61.15383,12.133815
61.142746,12.1221
61.132885,12.110764
61.124306,12.095591
61.117985,12.079
61.118465,12.058655
61.110523,12.0402
61.10573,12.0178
61.096325,12.002807
61.087368,11.991086
61.077946,11.97722
61.066414,11.970228
61.05805,11.954993
61.051136,11.937428
61.048218,11.916849
61.04791,11.893889
61.043457,11.874099
61.032513,11.86634
61.02117,11.860735
61.01542,11.842457
61.010254,11.821052
61.011475,11.796375
61.00454,11.780225
60.99372,11.768165
60.98446,11.754165
60.976097,11.736112
60.966785,11.71958
60.957016,11.705226
60.94635,11.692315
60.936245,11.67812
60.925518,11.667025
60.91666,11.649405
60.909634,11.628523
60.905743,11.605603
60.89817,11.590905
60.891872,11.574342
60.88425,11.563557
60.87817,11.560603
60.868584,11.562248
60.860386,11.566127
60.85275,11.576419
60.846638,11.593335
60.840603,11.609192
60.83193,11.616068
60.82418,11.627697
60.821026,11.642545
60.815086,11.658335
60.810898,11.678385
60.80778,11.69979
60.807564,11.7178135
60.7969,11.727763
60.78675,11.738423
60.776844,11.747372
60.766533,11.751623
60.756344,11.758658
60.744846,11.765786
60.73452,11.7803335
60.72619,11.798678
60.716274,11.813849
60.71178,11.812537
60.71595,11.805685
60.720383,11.806128
60.720787,11.806148
60.720417,11.805777
60.720192,11.805345
60.71903,11.803129
60.71433,11.808802
60.712715,11.815872
60.71887,11.810795
60.727905,11.794077
60.736736,11.776568
60.747135,11.764632
60.758636,11.756413
60.77049,11.750357
60.782253,11.74313
60.793446,11.73148
60.80492,11.722878
60.80876,11.703486
60.809982,11.685245
60.814304,11.66173
60.820885,11.643119
60.823956,11.628502
60.832314,11.615666
60.84149,11.607568
60.846996,11.592221
60.85375,11.573571
60.862823,11.563838
60.870995,11.563135
60.880013,11.561045
60.881645,11.554432
60.882233,11.540765
60.88411,11.528875
60.886227,11.516817
60.887257,11.507188
60.88291,11.488908
60.879425,11.464338
60.873703,11.444966
60.86482,11.428115
60.858498,11.406493
60.85202,11.384867
60.846527,11.362415
60.83989,11.341074
60.8383,11.3165
60.833862,11.294561
60.822136,11.291324
60.81102,11.286409
60.799118,11.292022
60.788177,11.301091
60.77656,11.305555
60.76553,11.310137
60.753696,11.302883
60.744095,11.299755
60.734085,11.297956
60.722248,11.290045
60.713696,11.282571
60.712795,11.286417
60.70763,11.305407
60.70247,11.323911
60.69377,11.331814
60.687157,11.343302
60.682674,11.344165
60.676807,11.3484955
60.669907,11.3497
60.66329,11.350538
60.66303,11.350934
60.659866,11.349971
60.65333,11.342908
60.644142,11.339305
60.636787,11.33384
60.630997,11.321156
60.624786,11.308312
60.62163,11.29755
60.62475,11.294207
60.632473,11.296965
60.633816,11.302194
60.633644,11.30236
60.6281,11.299733
60.61604,11.302231
60.60368,11.30942
60.593876,11.297033
60.584724,11.280526
60.574047,11.268303
60.563206,11.255618
60.552258,11.248605
60.53987,11.245813
60.52763,11.2429695
60.517376,11.243672
60.51625,11.244919
60.513058,11.24748
60.509056,11.2532215
60.507263,11.250422
60.499195,11.311742
60.49698,11.321533
60.49574,11.333071
60.50021,11.34124
60.50242,11.348108
60.503143,11.357442
60.501614,11.369322
60.499916,11.380866
60.50134,11.39189
60.49643,11.403941
60.489407,11.406657
60.481678,11.414019
60.47438,11.42062
60.466232,11.426491
60.46128,11.43694
60.45639,11.44477
60.452114,11.457544
60.450085,11.470971
60.44466,11.480211
60.443066,11.483865
60.44555,11.489601
60.44896,11.496279
60.440475,11.501209
60.431618,11.512355
60.420635,11.513171
60.41107,11.519757
60.40077,11.523497
60.393044,11.5349865
60.391045,11.535267
60.395157,11.522922
60.39662,11.509785
60.399647,11.499032
60.40274,11.488782
60.40056,11.480308
60.39664,11.469908
60.397644,11.467105
60.399014,11.462803
60.39952,11.460553
60.39784,11.457288
60.396313,11.454764
60.394375,11.451573
60.39248,11.449003
60.392815,11.44579
60.395195,11.446622
60.397697,11.445749
60.40027,11.443004
60.40245,11.440933
60.403103,11.43981
60.403675,11.438875
60.40336,11.439185
60.400665,11.442357
60.397274,11.446025
60.393383,11.44553
60.39273,11.450217
60.39567,11.454415
60.39889,11.459458
60.39865,11.463284
60.39631,11.469072
60.390682,11.461345
60.385,11.457057
60.36817,11.412143
60.364494,11.400243
60.365894,11.38562
60.36831,11.3694935
60.371212,11.358875
60.368378,11.348809
60.36205,11.347371
60.355904,11.344609
60.34997,11.334799
60.3424,11.333419
60.335598,11.330025
60.330597,11.319515
60.33036,11.304592
60.332806,11.29343
60.33138,11.278495
60.329292,11.26785
60.325676,11.2596
60.327244,11.242782
60.322395,11.237518
60.32625,11.2246895
60.33028,11.211846
60.329704,11.198717
60.32609,11.181938
60.319893,11.160897
60.311943,11.143062
60.299557,11.138583
60.2874,11.1341715
60.27702,11.1485
60.268078,11.16388
60.257862,11.177635
60.24596,11.182702
60.234318,11.174381
60.223034,11.177707
60.21118,11.184673
60.198822,11.189472
60.187214,11.185385
60.177902,11.169183
60.16731,11.161457
60.156097,11.150521
60.14369,11.152946
60.132805,11.160045
60.120556,11.162975
60.10977,11.147607
60.09689,11.144031
60.08505,11.148574
60.07329,11.153027
60.0616,11.1514435
60.05195,11.140128
60.04329,11.122784
60.03544,11.103213
60.02665,11.089595
60.020794,11.069074
60.01038,11.05872
60.00114,11.0450735
59.99234,11.032026
59.98608,11.015448
59.980408,10.995777
59.968327,10.988308
59.959072,10.969529
59.94947,10.951473
59.940998,10.9362
59.939533,10.912817
59.93726,10.89014
59.931526,10.868611
59.924923,10.849058
59.922726,10.826006
59.921658,10.808213
59.91385,10.815641
59.905914,10.820973
59.89788,10.813118
59.890995,10.80467
59.881336,10.816339
59.87104,10.827385
59.85941,10.831097
59.848473,10.836581
59.837433,10.839715
59.825268,10.8445635
59.814342,10.841218
59.811096,10.840716
59.803787,10.842901
59.7922,10.840931
59.780594,10.83937
59.752396,10.784968
59.747482,10.7833
59.710945,10.738562
59.705566,10.737975
59.69379,10.733748
59.68205,10.739935
59.669933,10.744914
59.658405,10.74362
59.645966,10.7403555
59.63386,10.738383
59.621773,10.733263
59.60931,10.734175
59.597267,10.739081
59.585205,10.734274
59.573433,10.72539
59.561523,10.721118
59.549183,10.723257
59.53703,10.727593
59.52457,10.729422
59.512775,10.72222
59.500916,10.717578
59.488922,10.7099905
59.477146,10.702908
59.46488,10.699487
59.45271,10.700477
59.44089,10.705752
59.428818,10.70635
59.41691,10.70271
59.40651,10.708503
59.399174,10.727825
59.389606,10.743111
59.38144,10.761034
59.37498,10.782153
59.370056,10.804423
59.3641,10.825594
59.35746,10.846497
59.35542,10.869964
59.35111,10.892786
59.34783,10.915878
59.339233,10.932563
59.327366,10.939386
59.324844,10.961155
59.31728,10.978749
59.316364,11.014898
59.316082,11.025891
59.306847,11.041266
59.299316,11.060917
59.289925,11.075918
59.27847,11.083205
59.268448,11.095952
59.256428,11.100666
59.247334,11.116553
59.239437,11.135304
59.229477,11.14943
59.21887,11.161242
59.20832,11.172535
59.199867,11.190235
59.189426,11.199754
59.178112,11.207543
59.167892,11.217201
59.15715,11.229083
59.14847,11.245998
59.13822,11.259195
59.128635,11.27108
59.12199,11.284124
59.12151,11.300143
59.12101,11.312237
59.12279,11.327066
59.1237,11.341973
59.12689,11.354448
59.123966,11.365354
59.125626,11.375835
59.128166,11.385021
59.124046,11.392112
59.12339,11.398262
59.123417,11.404839
59.124813,11.409823
59.125145,11.409768
59.124634,11.407583
59.123936,11.40718
59.12337,11.406007
59.123726,11.404006
59.122913,11.393779
59.125748,11.38906
59.128193,11.383305
59.125248,11.373555
59.12389,11.365765
59.126926,11.354409
59.124,11.339847
59.122887,11.326678
59.121346,11.311569
59.121563,11.298468
59.122406,11.282059
59.12827,11.271312
59.13154,11.266883
59.141037,11.255479
59.150425,11.241512
59.15997,11.225576
59.1698,11.215755
59.178974,11.206114
59.19001,11.1996565
59.19982,11.19014
59.208065,11.172628
59.21792,11.16156
59.2287,11.150577
59.23883,11.135899
59.246426,11.118505
59.255135,11.101767
59.26685,11.096034
59.276897,11.085254
59.288376,11.076894
59.29779,11.064482
59.30506,11.044824
59.314503,11.029512
59.315994,11.001313
59.31677,10.986613
59.320858,10.969381
59.3246,10.948457
59.333694,10.93598
59.345062,10.92479
59.349396,10.903986
59.353523,10.881395
59.356083,10.857819
59.360313,10.835285
59.36686,10.816166
59.37193,10.795245
59.377247,10.772799
59.384876,10.754162
59.39327,10.736508
59.402584,10.720785
59.409542,10.700968
59.42115,10.70593
59.433384,10.705363
59.444984,10.701879
59.4567,10.700508
59.468582,10.700408
59.480583,10.703756
59.492256,10.711855
59.5039,10.719105
59.515846,10.724231
59.534573,10.728405
59.54025,10.726085
59.552418,10.72244
59.56496,10.721142
59.5767,10.727891
59.58832,10.736056
59.600872,10.738298
59.61305,10.732329
59.625126,10.734045
59.637234,10.738765
59.649742,10.740688
59.66167,10.744975
59.672466,10.743688
59.684296,10.737904
59.702835,10.737001
59.70799,10.737771
59.738693,10.775703
59.73885,10.775967
59.75006,10.783856
59.771736,10.831848
59.774357,10.836488
59.78507,10.83911
59.79689,10.842808
59.809093,10.840861
59.818687,10.8468
59.82984,10.842568
59.841293,10.83882
59.85152,10.834717
59.858932,10.831282
59.869556,10.82893
59.878067,10.819879
59.887745,10.807595
59.895752,10.807138
59.901134,10.817995
59.909344,10.819145
59.91788,10.809981
59.922848,10.805627
59.923283,10.818037
59.923725,10.835022
59.92586,10.852966
59.931072,10.867672
59.936104,10.885289
59.939552,10.904915
59.939457,10.926782
59.94704,10.941827
59.95541,10.960553
59.96137,10.973478
59.966618,10.986335
59.97792,10.993314
59.985947,11.011771
59.992775,11.032225
60.00231,11.04572
60.011463,11.061112
60.021683,11.069875
60.026165,11.08645
60.035442,11.102977
60.04307,11.121803
60.05174,11.139633
60.062424,11.152128
60.07432,11.15245
60.08663,11.147768
60.098732,11.143223
60.11045,11.148248
60.12031,11.162782
60.132088,11.16066
60.143803,11.152628
60.155807,11.150207
60.16716,11.161041
60.1787,11.1698065
60.187904,11.186138
60.199867,11.188992
60.211918,11.183902
60.223736,11.176903
60.234978,11.174599
60.246887,11.182755
60.25857,11.176971
60.268475,11.1627445
60.27602,11.149422
60.28491,11.136563
60.296837,11.137545
60.308525,11.141354
60.318565,11.153963
60.323467,11.175848
60.33318,11.191316
60.345818,11.207809
60.35463,11.207213
60.36649,11.203941
60.37858,11.208774
60.38916,11.21452
60.388542,11.216845
60.386795,11.214075
60.389465,11.216011
60.39248,11.219712
60.4004,11.234223
60.412403,11.240742
60.425407,11.241061
60.438457,11.241662
60.448536,11.24282
60.460754,11.242746
60.483334,11.239443
60.48426,11.238306
60.49572,11.236934
60.5056,11.24139
60.51796,11.24335
60.529823,11.243154
60.54219,11.246588
60.5545,11.250546
60.56614,11.25784
60.578842,11.275267
60.58719,11.283147
60.595947,11.300279
60.605083,11.3099
60.616165,11.301882
60.628372,11.299675
60.639534,11.297246
60.651775,11.291889
60.66388,11.289737
60.676098,11.286339
60.687668,11.280918
60.689274,11.270576
60.687057,11.252008
60.688488,11.231738
60.68526,11.2187
60.67997,11.215818
60.677017,11.217557
60.67575,11.218527
60.676434,11.217891
60.678246,11.2160635
60.678463,11.216044
60.681477,11.215354
60.688072,11.224793
60.687122,11.2485
60.68976,11.271677
60.690693,11.279756
60.68069,11.284748
60.668507,11.288816
60.65643,11.291783
60.64405,11.295383
60.631905,11.299807
60.619583,11.300005
60.607994,11.309489
60.598015,11.303511
60.596424,11.299953
60.59399,11.292004
60.59384,11.293771
60.59414,11.296115
60.59741,11.300495
60.59399,11.293352
60.594566,11.290667
60.59433,11.29162
60.593933,11.293432
60.992786,11.698463
60.987675,11.691112
60.980263,11.68295
60.971954,11.675999
60.96352,11.672352
60.955013,11.677792
60.949036,11.671973
60.940327,11.66766
60.93266,11.665733
60.93211,11.67472
60.93277,11.676731
60.932037,11.674654
60.921932,11.660731
60.913696,11.643077
60.90804,11.621665
60.904037,11.601862
60.9003,11.605443
60.899853,11.602792
60.899994,11.604943
60.902214,11.599256
60.900837,11.596044
60.895027,11.58152
60.88923,11.57181
60.884007,11.56304
60.881477,11.55424
60.881195,11.546563
60.882202,11.539902
60.882545,11.53948
60.882763,11.539691
60.883083,11.539766
60.883778,11.5394
60.884033,11.539563
60.884148,11.540345
60.59376,11.293294
60.59413,11.29598
60.597954,11.302479
60.60919,11.308651
60.621445,11.2993555
60.634804,11.29915
60.64795,11.293339
60.6603,11.290579
60.673183,11.287235
60.686394,11.282015
60.688866,11.26959
60.687244,11.247208
60.68802,11.24022
60.685608,11.21932
60.67964,11.214998
60.67529,11.219285
60.884235,11.5410185
60.88412,11.54014
60.881607,11.5446
60.675022,11.218832
60.881893,11.5551
60.67815,11.215415
60.883053,11.558282
60.88174,11.559916
60.874546,11.560714
60.866676,11.561822
60.85954,11.567043
60.851883,11.578072
60.84606,11.595297
60.839386,11.610232
60.831112,11.617272
60.823936,11.628665
60.819893,11.645272
60.8139,11.663156
60.81001,11.685225
60.80889,11.704958
60.80343,11.72367
60.792225,11.7328
60.781376,11.74407
60.679207,11.214586
60.769493,11.750715
60.681057,11.215206
60.75776,11.757113
60.746635,11.764797
60.73613,11.777578
60.72775,11.794506
60.719288,11.810222
60.712994,11.816548
60.68442,11.217951
60.713516,11.8098135
60.688236,11.231165
60.717625,11.803975
60.687157,11.2521
60.720345,11.80594
60.68964,11.272397
60.720577,11.805623
60.696037,11.276181
60.72032,11.80622
60.706535,11.262274
60.720448,11.805634
60.716217,11.2443695
60.726074,11.22476
60.720615,11.805934
60.736084,11.210914
60.747673,11.199634
60.76012,11.189386
60.769314,11.170713
60.775787,11.152721
60.782368,11.135645
60.72023,11.806032
60.79257,11.123527
60.804153,11.111948
60.815445,11.097796
60.828,11.08865
60.84116,11.0485935
60.840565,11.047898
60.842136,11.046598
60.847477,11.027843
60.852787,11.005185
60.854843,10.985759
60.85886,10.973268
60.864365,10.953377
60.72009,11.805041
60.87482,10.940262
60.882088,10.919808
60.71754,11.804022
60.88583,10.897016
60.713467,11.8101
60.89227,10.877396
60.712685,11.81528
60.894497,10.850934
60.718796,11.810894
60.902843,10.830232
60.726624,11.797723
60.910683,10.812886
60.73499,11.77953
60.91245,10.81143
60.744755,11.765837
60.91555,10.815015
60.755775,11.759325
60.91998,10.807484
60.767387,11.751398
60.920475,10.79573
60.779335,11.745902
60.91961,10.779567
60.790195,11.73476
60.80119,11.724312
60.91852,10.753665
60.808273,11.709715
60.923264,10.750717
60.80879,11.693775
60.93011,10.755625
60.811653,11.672871
60.936333,10.767425
60.816174,11.654771
60.943253,10.76858
60.821957,11.6404915
60.948044,10.767895
60.82464,11.626428
60.955276,10.767957
60.832123,11.615719
60.962746,10.767328
60.8408,11.608838
60.971214,10.773828
60.846523,11.593735
60.97691,10.77912
60.852825,11.57614
60.984646,10.789965
60.860455,11.566011
60.993633,10.797914
60.867455,11.561843
60.997932,10.795357
60.875637,11.560512
60.99693,10.777455
60.88288,11.558605
61.00269,10.764855
60.880596,11.552548
61.006355,10.752377
60.880314,11.550171
61.01239,10.741607
60.880146,11.550542
61.020443,10.731715
61.026363,10.718337
60.880295,11.549752
61.032997,10.704766
60.880524,11.549763
61.03407,10.6996565
61.037434,10.696605
60.879986,11.552428
61.040615,10.695142
60.881428,11.544845
61.044037,10.696277
60.883244,11.533678
60.88535,11.52125
60.887413,11.509426
60.89346,11.503567
60.904686,11.5067835
60.91701,11.509454
60.929157,11.506345
60.94105,11.500381
60.9525,11.491768
60.964237,11.485621
60.973427,11.473603
60.980812,11.457316
60.98807,11.440403
60.995655,11.42373
61.004627,11.407153
61.014866,11.39383
61.046368,10.696573
61.05004,10.694872
61.050472,10.693642
61.048664,10.695215
61.045055,10.696613
61.041843,10.695089
61.03847,10.696008
61.03492,10.698562
61.03289,10.705201
61.02577,10.718779
61.02055,10.731155
61.019905,10.733383
61.012436,10.741259
61.005894,10.753128
61.001823,10.765763
60.997036,10.775694
60.997868,10.795803
60.99149,10.795728
60.98152,10.786592
60.97467,10.775864
60.96693,10.77148
60.95878,10.767199
60.95001,10.76859
60.943848,10.768714
60.93604,10.766292
60.92737,10.752256
60.920372,10.7493105
60.91843,10.764394
60.919506,10.781145
60.92093,10.798974
60.919193,10.813857
60.916584,10.813032
60.916275,10.808508
60.91569,10.809812
61.086887,11.269359
61.08656,11.2637615
61.086594,11.261197
61.086754,11.267746
61.08649,11.275686
61.08581,11.285255
61.08345,11.292265
61.08185,11.302399
61.08302,11.311143
61.081562,11.320188
60.91583,10.809297
61.0813,11.329657
60.916523,10.809032
61.078907,11.337281
60.91618,10.814848
61.076088,11.345999
60.912346,10.811448
60.90727,10.822302
60.90176,10.832257
60.895554,10.846354
60.893612,10.869134
60.887737,10.890656
60.88345,10.913475
60.876904,10.934517
60.867493,10.949651
60.85988,10.970184
60.85415,10.992563
60.85049,11.015254
60.844627,11.035915
60.841576,11.059715
60.83324,11.078901
60.822773,11.0909815
60.812294,11.101586
61.070286,11.347961
60.80234,11.11484
60.801075,11.126723
61.064518,11.348351
60.80313,11.140031
61.0628,11.35056
60.807346,11.157955
61.0512,11.355935
60.813778,11.1762495
61.041275,11.370778
60.819973,11.193127
61.02972,11.379208
60.823418,11.213761
61.01845,11.38933
60.82644,11.235808
61.00786,11.402289
60.82727,11.255018
60.998104,11.417563
60.82775,11.275057
60.990112,11.435948
60.827404,11.291222
60.98231,11.452755
60.83655,11.299368
60.974873,11.469386
60.838226,11.32303
60.966175,11.483505
60.841198,11.346316
60.954594,11.49123
60.847813,11.365863
60.942715,11.498832
60.848095,11.372192
60.930912,11.505677
60.91879,11.50929
60.907974,11.508665
60.90839,11.521464
60.899464,11.529763
60.848755,11.374445
60.888824,11.537042
60.84835,11.373444
60.882393,11.540017
60.84962,11.368469
60.849323,11.368446
60.88159,11.554055
60.849586,11.367907
60.848072,11.37232
60.84919,11.375803
60.84813,11.373445
60.880276,11.550438
60.846024,11.372875
60.880013,11.552272
60.841557,11.383144
60.881107,11.552874
60.834805,11.387357
60.882835,11.5578165
60.827354,11.383596
60.879833,11.560691
60.818203,11.380874
60.87088,11.562708
60.80907,11.384483
60.86391,11.563002
60.803764,11.385726
60.85628,11.569257
60.801414,11.401321
60.84969,11.583715
60.798374,11.422648
60.843616,11.599023
60.799545,11.4422
60.83726,11.610545
60.795776,11.462311
60.82926,11.619851
60.78914,11.478719
60.822624,11.632838
60.785778,11.499857
60.818535,11.648288
60.78502,11.5152645
60.812843,11.667334
60.780556,11.526301
60.809307,11.690164
60.773396,11.536277
60.80834,11.709554
60.765606,11.543612
60.80087,11.724635
60.759033,11.554673
60.789608,11.735517
60.754177,11.5655
60.778503,11.746392
60.750626,11.5707445
60.766476,11.751691
60.746784,11.576161
60.75501,11.760226
60.743435,11.578968
60.743412,11.767462
60.74091,11.586202
60.73347,11.782209
60.73921,11.592991
60.725292,11.800798
60.715374,11.815089
60.712597,11.815242
60.7148,11.808516
60.718445,11.803516
60.720757,11.806321
60.738514,11.593333
60.71802,11.803895
60.713844,11.809693
60.712994,11.8161
60.71966,11.809717
60.72859,11.7922
60.73749,11.775182
60.748005,11.764194
60.759464,11.755748
60.77136,11.749993
60.78279,11.742528
60.793957,11.730864
60.80541,11.722319
60.808743,11.703569
60.810066,11.684622
60.81403,11.662506
60.81963,11.645703
60.82274,11.632082
60.8295,11.619392
60.837715,11.610396
60.84424,11.597905
60.850708,11.580793
60.737038,11.593522
60.858208,11.567797
60.732136,11.594083
60.866425,11.561624
60.730194,11.596178
60.875084,11.5603895
60.88292,11.558878
60.730034,11.595988
60.881855,11.542483
60.732666,11.594068
60.883854,11.529823
60.73735,11.593583
60.885963,11.517435
60.739853,11.592088
60.88754,11.508046
60.74325,11.579298
60.89714,11.502811
60.74709,11.576121
60.908646,11.508922
60.753998,11.565839
60.92129,11.508785
60.761906,11.549354
60.933464,11.504597
60.772358,11.538056
60.944744,11.49667
60.781387,11.525538
60.956486,11.490574
60.785492,11.508342
60.967968,11.482415
60.78708,11.487868
60.976665,11.465497
60.79402,11.466802
60.984123,11.448813
60.798683,11.447337
60.99198,11.432085
60.79856,11.430705
61.0002,11.413605
60.796257,11.423801
61.010216,11.39961
60.794216,11.424586
60.794323,11.427165
60.79422,11.426813
61.19305,11.497805
61.197613,11.50656
61.197292,11.518203
61.193977,11.531818
61.193306,11.543552
60.79436,11.427263
61.194836,11.554903
60.79435,11.426708
60.794514,11.424305
60.798107,11.423891
60.79946,11.435797
60.798355,11.448522
60.793453,11.468026
60.787067,11.486937
60.78542,11.506197
60.787437,11.517937
60.791924,11.528615
60.795467,11.538473
60.798466,11.55217
60.798042,11.569054
60.799225,11.585747
60.801727,11.602088
60.804768,11.612563
60.80247,11.618802
60.79862,11.634177
60.801727,11.650461
60.802418,11.668771
60.799835,11.685616
60.79353,11.69472
60.78626,11.700566
60.7784,11.705133
60.76807,11.707202
60.75728,11.710936
60.74667,11.721388
60.73748,11.7319765
60.730297,11.741868
60.72306,11.754238
60.71427,11.767041
